,Name,Country,City,Address,Ratings,Weekday,StartingHours,StartingMinutes,EndingHours,EndingMinutes
14468,Market House Meats,US,Seattle,1124 Howell St,4.5,5,10,00,16,00
14469,Market House Meats,US,Seattle,1124 Howell St,4.5,5,10,00,16,00
14470,Market Lane Coffee,AU,Melbourne,109-111 Therry St,4.5,6,08,00,17,00
14471,Market Lane Coffee,AU,Melbourne,109-111 Therry St,4.5,6,08,00,17,00
14472,Market,GB,London,43 Parkway,4.0,6,13,00,16,00
14473,Market,GB,London,43 Parkway,4.0,6,13,00,16,00
14474,Market Street Cafe,AU,Brisbane,30 Market St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14475,Market Street Cafe,AU,Brisbane,30 Market St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14476,Market Street Cafe,US,Las Vegas,California Hotel,3.5,6,00,00,00,00
14477,Market Street Cafe,US,Las Vegas,California Hotel,3.5,6,00,00,00,00
14478,Market Street Cafe,US,Las Vegas,California Hotel,3.5,6,00,00,00,00
14479,Market Street Cafe,US,Las Vegas,California Hotel,3.5,6,00,00,00,00
14480,Market Table,US,New York,54 Carmine St,4.0,6,17,00,22,00
14481,Market Table,US,New York,54 Carmine St,4.0,6,17,00,22,00
14482,Market Table,US,New York,54 Carmine St,4.0,6,17,00,22,00
14483,Market Table,US,New York,54 Carmine St,4.0,6,17,00,22,00
14484,Marliave,US,Boston,10 Bosworth St,4.0,6,11,00,01,00
14485,Marliave,US,Boston,10 Bosworth St,4.0,6,11,00,01,00
14486,Maroush Bakehouse,GB,London,131 Earls Court Road,4.5,6,08,00,00,00
14487,Maroush Bakehouse,GB,London,131 Earls Court Road,4.5,6,08,00,00,00
14488,Maroush II,GB,London,38 Beauchamp Place,4.5,6,12,00,04,00
14489,Maroush II,GB,London,38 Beauchamp Place,4.5,6,12,00,04,00
14490,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14491,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14492,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14493,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14494,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14495,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14496,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14497,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14498,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14499,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14500,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14501,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14502,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14503,Marque Hotel Canberra,AU,Canberra,102 Northbourne Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14504,Martha's,GB,Glasgow,142A St Vincent Street,4.5,4,07,30,18,00
14505,Martha's,GB,Glasgow,142A St Vincent Street,4.5,4,07,30,18,00
14506,Martha's,GB,Glasgow,142A St Vincent Street,4.5,4,07,30,18,00
14507,Martha's,GB,Glasgow,142A St Vincent Street,4.5,4,07,30,18,00
14508,Martha's,GB,Glasgow,142A St Vincent Street,4.5,4,07,30,18,00
14509,Martha's,GB,Glasgow,142A St Vincent Street,4.5,4,07,30,18,00
14510,Martino's,US,Seattle,7410 Greenwood Ave,4.5,6,09,00,18,00
14511,Martino's,US,Seattle,7410 Greenwood Ave,4.5,6,09,00,18,00
14512,Martino's,US,Seattle,7410 Greenwood Ave,4.5,6,09,00,18,00
14513,Martino's,US,Seattle,7410 Greenwood Ave,4.5,6,09,00,18,00
14514,Maruzzella,AU,Perth,63 Bennett St,3.5,6,08,00,23,00
14515,Maruzzella,AU,Perth,63 Bennett St,3.5,6,08,00,23,00
14516,Maruzzella,AU,Perth,63 Bennett St,3.5,6,08,00,23,00
14517,Maruzzella,AU,Perth,63 Bennett St,3.5,6,08,00,23,00
14518,Maruzzella,AU,Perth,63 Bennett St,3.5,6,08,00,23,00
14519,Maruzzella,AU,Perth,63 Bennett St,3.5,6,08,00,23,00
14520,Mary Street Bakery,AU,Perth,Kiosk QV1,5.0,4,07,00,15,00
14521,Mary Street Bakery,AU,Perth,Kiosk QV1,5.0,4,07,00,15,00
14522,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14523,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14524,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14525,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14526,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14527,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14528,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14529,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14530,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14531,Maryam's Cafe,US,Houston,315 W 19th St,3.5,6,08,00,20,00
14532,Mary's City,AU,Sydney,154 Castlereagh St,3.5,6,10,00,17,00
14533,Mary's City,AU,Sydney,154 Castlereagh St,3.5,6,10,00,17,00
14534,Mary's Hash House,US,Las Vegas,2605 S Decatur Blvd,4.0,6,06,00,14,00
14535,Mary's Hash House,US,Las Vegas,2605 S Decatur Blvd,4.0,6,06,00,14,00
14536,Mary's,AU,Newtown,6 Mary St,4.0,6,12,00,22,00
14537,Mary's,AU,Newtown,6 Mary St,4.0,6,12,00,22,00
14538,Mary'z Mediterranean Cuisine,US,Houston,4500 Washington Ave,4.0,6,11,00,23,00
14539,Mary'z Mediterranean Cuisine,US,Houston,4500 Washington Ave,4.0,6,11,00,23,00
14540,Marée Bistro & Bar,US,Seattle,2820 Alki Ave SW,4.5,6,17,00,22,00
14541,Marée Bistro & Bar,US,Seattle,2820 Alki Ave SW,4.5,6,17,00,22,00
14542,Mas Kaos Pizzeria + Taqueria,US,Denver,4526 Tennyson St,3.5,6,11,30,21,00
14543,Mas Kaos Pizzeria + Taqueria,US,Denver,4526 Tennyson St,3.5,6,11,30,21,00
14544,Ma's Restaurant,US,San Jose,1715 Lundy Ave,3.5,6,17,00,21,30
14545,Ma's Restaurant,US,San Jose,1715 Lundy Ave,3.5,6,17,00,21,30
14546,Ma's Stir Fry,AU,Sydney,401 Sussex Street,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14547,Ma's Stir Fry,AU,Sydney,401 Sussex Street,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14548,Masa,US,Boston,439 Tremont St,3.5,6,09,00,23,00
14549,Masa,US,Boston,439 Tremont St,3.5,6,09,00,23,00
14550,Masa Ramen And Sake Bar,US,San Jose,864 Blossom Hill Rd,3.5,6,11,30,21,00
14551,Masa Ramen And Sake Bar,US,San Jose,864 Blossom Hill Rd,3.5,6,11,30,21,00
14552,Masala Art,AU,Brisbane,Shop 1,4.0,6,12,00,20,00
14553,Masala Art,AU,Brisbane,Shop 1,4.0,6,12,00,20,00
14554,Masala Bowl,AU,Sydney,382A Pitt St,5.0,6,11,00,22,00
14555,Masala Bowl,AU,Sydney,382A Pitt St,5.0,6,11,00,22,00
14556,Masala Munchies,US,Houston,6692 Southwest Fwy,4.5,6,11,00,20,00
14557,Masala Munchies,US,Houston,6692 Southwest Fwy,4.5,6,11,00,20,00
14558,Mascalzone,US,Houston,1500 Shepherd Dr,4.0,6,11,00,22,00
14559,Mascalzone,US,Houston,1500 Shepherd Dr,4.0,6,11,00,22,00
14560,Masha and The Bear,US,Brooklyn,771 Grand St,4.5,6,12,00,23,00
14561,Masha and The Bear,US,Brooklyn,771 Grand St,4.5,6,12,00,23,00
14562,Mashawi Mediterranean Cuisine,US,Seattle,366 Roy St,4.5,6,16,00,21,00
14563,Mashawi Mediterranean Cuisine,US,Seattle,366 Roy St,4.5,6,16,00,21,00
14564,Maso,US,Washington,1145 19th St NW,4.5,4,11,00,20,00
14565,Maso,US,Washington,1145 19th St NW,4.5,4,11,00,20,00
14566,Mason Dixon,AU,Melbourne,7/480 Collins St,4.5,4,10,30,15,00
14567,Mason Dixon,AU,Melbourne,7/480 Collins St,4.5,4,10,30,15,00
14568,Masraff's,US,Houston,1753 Post Oak Blvd,4.5,5,18,00,23,00
14569,Masraff's,US,Houston,1753 Post Oak Blvd,4.5,5,18,00,23,00
14570,Masraff's,US,Houston,1753 Post Oak Blvd,4.5,5,18,00,23,00
14571,Masraff's,US,Houston,1753 Post Oak Blvd,4.5,5,18,00,23,00
14572,Masseria Dei Vini,US,New York,887 9th Ave,4.5,6,17,00,22,30
14573,Masseria Dei Vini,US,New York,887 9th Ave,4.5,6,17,00,22,30
14574,Masseria,US,Washington,1340 4th St  NE,4.0,5,17,00,22,00
14575,Masseria,US,Washington,1340 4th St  NE,4.0,5,17,00,22,00
14576,Masseria,US,Washington,1340 4th St  NE,4.0,5,17,00,22,00
14577,Masseria,US,Washington,1340 4th St  NE,4.0,5,17,00,22,00
14578,Massimino's,US,Boston,207 Endicott St,3.5,6,11,00,22,00
14579,Massimino's,US,Boston,207 Endicott St,3.5,6,11,00,22,00
14580,MAST',US,Boston,45 Province St,3.5,6,16,00,23,00
14581,MAST',US,Boston,45 Province St,3.5,6,16,00,23,00
14582,Master Bowl Chinese Restaurant,AU,Sydney,1-7 Dixon St,4.5,6,11,00,00,00
14583,Master Bowl Chinese Restaurant,AU,Sydney,1-7 Dixon St,4.5,6,11,00,00,00
14584,Masterpiece Kitchen,US,Denver,84 Rampart Way,3.5,6,10,00,21,00
14585,Masterpiece Kitchen,US,Denver,84 Rampart Way,3.5,6,10,00,21,00
14586,Masters Superfish,GB,London,191 Waterloo Road,4.0,5,16,30,22,30
14587,Masters Superfish,GB,London,191 Waterloo Road,4.0,5,16,30,22,30
14588,Masuya Japanese Seafood Restaurant,AU,Sydney,14 O'Connell St,4.0,5,18,00,22,00
14589,Masuya Japanese Seafood Restaurant,AU,Sydney,14 O'Connell St,4.0,5,18,00,22,00
14590,Matchbox - 14th Street,US,Washington,1901 14th St NW,4.0,6,10,00,22,30
14591,Matchbox - 14th Street,US,Washington,1901 14th St NW,4.0,6,10,00,22,30
14592,Matchbox - Capitol Hill,US,Washington,521 8th St SE,4.0,6,10,00,22,30
14593,Matchbox - Capitol Hill,US,Washington,521 8th St SE,4.0,6,10,00,22,30
14594,Matchbox - Chinatown,US,Washington,713 H St NW,4.0,6,10,00,22,30
14595,Matchbox - Chinatown,US,Washington,713 H St NW,4.0,6,10,00,22,30
14596,Matchbox - Chinatown,US,Washington,713 H St NW,4.0,6,10,00,22,30
14597,Matchbox - Chinatown,US,Washington,713 H St NW,4.0,6,10,00,22,30
14598,Matchbox - Chinatown,US,Washington,713 H St NW,4.0,6,10,00,22,30
14599,Matchbox - Chinatown,US,Washington,713 H St NW,4.0,6,10,00,22,30
14600,Matilda Bay Restaurant + Bar,AU,Crawley,3 Hackett Dr,4.5,6,11,00,00,00
14601,Matilda Bay Restaurant + Bar,AU,Crawley,3 Hackett Dr,4.5,6,11,00,00,00
14602,Matou Pan Asian Resturant,GB,Liverpool,Mersey Ferry Terminal Building,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14603,Matou Pan Asian Resturant,GB,Liverpool,Mersey Ferry Terminal Building,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14604,Matsuri,AU,Perth,QV1 Building,3.5,5,18,00,22,00
14605,Matsuri,AU,Perth,QV1 Building,3.5,5,18,00,22,00
14606,Matsuri,AU,Perth,QV1 Building,3.5,5,18,00,22,00
14607,Matsuri,AU,Perth,QV1 Building,3.5,5,18,00,22,00
14608,Matt's Big Breakfast,US,Phoenix,3118 E Camelback Rd,4.0,6,06,30,14,30
14609,Matt's Big Breakfast,US,Phoenix,3118 E Camelback Rd,4.0,6,06,30,14,30
14610,Matts in the Market,US,Seattle,94 Pike St,4.0,5,11,30,22,00
14611,Matts in the Market,US,Seattle,94 Pike St,4.0,5,11,30,22,00
14612,Matts in the Market,US,Seattle,94 Pike St,4.0,5,11,30,22,00
14613,Matts in the Market,US,Seattle,94 Pike St,4.0,5,11,30,22,00
14614,Matts in the Market,US,Seattle,94 Pike St,4.0,5,11,30,22,00
14615,Matts in the Market,US,Seattle,94 Pike St,4.0,5,11,30,22,00
14616,Maui Rose Hawaiian BBQ,US,Las Vegas,2600 W Sahara Ave,4.0,5,11,00,21,00
14617,Maui Rose Hawaiian BBQ,US,Las Vegas,2600 W Sahara Ave,4.0,5,11,00,21,00
14618,Maurizio Restaurant & Events Catering,AU,Perth,235 Fitzgerald St,4.5,6,17,00,00,00
14619,Maurizio Restaurant & Events Catering,AU,Perth,235 Fitzgerald St,4.5,6,17,00,00,00
14620,Maurizios,US,Boston,364 Hanover St,4.0,6,16,00,22,00
14621,Maurizios,US,Boston,364 Hanover St,4.0,6,16,00,22,00
14622,Maven,US,San Francisco,598 Haight St,4.0,6,11,00,23,30
14623,Maven,US,San Francisco,598 Haight St,4.0,6,11,00,23,30
14624,Maverick Marketplace Cafe,US,Boston,Maverick Marketplace,4.5,6,09,00,21,00
14625,Maverick Marketplace Cafe,US,Boston,Maverick Marketplace,4.5,6,09,00,21,00
14626,Mavericks Mexican Grill,US,San Jose,1111 Meridian Ave,4.5,6,09,00,21,00
14627,Mavericks Mexican Grill,US,San Jose,1111 Meridian Ave,4.5,6,09,00,21,00
14628,Mavi Chicago,US,Chicago,2833 N Broadway St,4.5,6,11,00,22,00
14629,Mavi Chicago,US,Chicago,2833 N Broadway St,4.5,6,11,00,22,00
14630,Mavi Turkish Gourmet,AU,Barton,18 National Cct,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14631,Mavi Turkish Gourmet,AU,Barton,18 National Cct,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14632,Mavi Turkish Gourmet,AU,Barton,18 National Cct,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14633,Mavi Turkish Gourmet,AU,Barton,18 National Cct,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14634,Max And Sons Coffee,AU,Perth,140 William St,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14635,Max And Sons Coffee,AU,Perth,140 William St,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14636,Max Brenner,US,Boston,745 Boylston St,3.0,6,09,00,23,00
14637,Max Brenner,US,Boston,745 Boylston St,3.0,6,09,00,23,00
14638,Max Brenner,AU,Sydney,"Shop MG 24, Metcentre",3.5,6,09,00,23,00
14639,Max Brenner,AU,Sydney,"Shop MG 24, Metcentre",3.5,6,09,00,23,00
14640,Max Brenner,AU,Sydney,"Shop MG 24, Metcentre",3.5,6,09,00,23,00
14641,Max Brenner,AU,Sydney,"Shop MG 24, Metcentre",3.5,6,09,00,23,00
14642,Max Brenner,AU,Sydney,"Shop MG 24, Metcentre",3.5,6,09,00,23,00
14643,Max Brenner,AU,Sydney,"Shop MG 24, Metcentre",3.5,6,09,00,23,00
14644,Max Market,US,Denver,2020 Lawrence St,4.0,6,09,00,18,00
14645,Max Market,US,Denver,2020 Lawrence St,4.0,6,09,00,18,00
14646,Max Market,US,Denver,2020 Lawrence St,4.0,6,09,00,18,00
14647,Max Market,US,Denver,2020 Lawrence St,4.0,6,09,00,18,00
14648,Max's Bar & Grill,GB,Glasgow,73 Queen Street,4.0,6,11,00,03,00
14649,Max's Bar & Grill,GB,Glasgow,73 Queen Street,4.0,6,11,00,03,00
14650,MAX's Wine Dive,US,Denver,696 Sherman St,4.0,6,10,00,22,00
14651,MAX's Wine Dive,US,Denver,696 Sherman St,4.0,6,10,00,22,00
14652,MAX's Wine Dive,US,Houston,214 Fairview St,4.0,6,10,00,00,00
14653,MAX's Wine Dive,US,Houston,214 Fairview St,4.0,6,10,00,00,00
14654,MAX's Wine Dive,US,Houston,214 Fairview St,4.0,6,10,00,00,00
14655,MAX's Wine Dive,US,Houston,214 Fairview St,4.0,6,10,00,00,00
14656,May Flower Restaurant,US,San Jose,1080 Saratoga Ave,4.0,6,17,00,21,00
14657,May Flower Restaurant,US,San Jose,1080 Saratoga Ave,4.0,6,17,00,21,00
14658,Maya Da Dhaba,AU,Surry Hills,431 Cleveland St,4.5,6,18,00,23,00
14659,Maya Da Dhaba,AU,Surry Hills,431 Cleveland St,4.5,6,18,00,23,00
14660,Maya,GB,Liverpool,96 Wood Street,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14661,Maya,GB,Liverpool,96 Wood Street,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14662,Maya Masala,AU,Perth,683 703 Hay St,3.5,5,09,00,17,00
14663,Maya Masala,AU,Perth,683 703 Hay St,3.5,5,09,00,17,00
14664,Maya's Indo-Pak Cuisine,US,Detroit,4445 2nd Ave,3.0,6,11,00,02,00
14665,Maya's Indo-Pak Cuisine,US,Detroit,4445 2nd Ave,3.0,6,11,00,02,00
14666,Mayfield,US,Brooklyn,688 Franklin Ave,4.0,6,17,00,22,00
14667,Mayfield,US,Brooklyn,688 Franklin Ave,4.0,6,17,00,22,00
14668,Mayfield,US,Brooklyn,688 Franklin Ave,4.0,6,17,00,22,00
14669,Mayfield,US,Brooklyn,688 Franklin Ave,4.0,6,17,00,22,00
14670,Mayfield,US,Brooklyn,688 Franklin Ave,4.0,6,17,00,22,00
14671,Mayfield,US,Brooklyn,688 Franklin Ave,4.0,6,17,00,22,00
14672,Maysoons Pizza,US,San Francisco,829 Geary St,4.0,6,11,00,02,00
14673,Maysoons Pizza,US,San Francisco,829 Geary St,4.0,6,11,00,02,00
14674,Mayur Indian Restaurant,GB,Liverpool,130 Duke Street,4.0,6,17,00,22,30
14675,Mayur Indian Restaurant,GB,Liverpool,130 Duke Street,4.0,6,17,00,22,30
14676,Maza Mediterranean & Turkish Grill,US,Las Vegas,2550 S Rainbow Blvd,4.0,6,11,00,23,00
14677,Maza Mediterranean & Turkish Grill,US,Las Vegas,2550 S Rainbow Blvd,4.0,6,11,00,23,00
14678,Mazi,GB,London,12-14 Hillgate Street,4.5,6,18,30,23,00
14679,Mazi,GB,London,12-14 Hillgate Street,4.5,6,18,30,23,00
14680,Mazorca,AU,Kingston,27 Kennedy St,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14681,Mazorca,AU,Kingston,27 Kennedy St,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14682,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14683,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14684,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14685,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14686,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14687,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14688,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14689,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14690,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14691,Mazzaro Restaurant,AU,Sydney,271-279 Elizabeth St,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14692,McCartney's Bar & Hanover Hotel,GB,Liverpool,62 Hanover St,4.0,5,09,30,01,30
14693,McCartney's Bar & Hanover Hotel,GB,Liverpool,62 Hanover St,4.0,5,09,30,01,30
14694,McCartney's Bar & Hanover Hotel,GB,Liverpool,62 Hanover St,4.0,5,09,30,01,30
14695,McCartney's Bar & Hanover Hotel,GB,Liverpool,62 Hanover St,4.0,5,09,30,01,30
14696,McCune Smith,GB,Glasgow,3-5 Duke Street,4.5,5,08,00,16,00
14697,McCune Smith,GB,Glasgow,3-5 Duke Street,4.5,5,08,00,16,00
14698,McDonald's,AU,Braddon,Cnr Cooyong & Mort Sts,0.0,6,00,00,00,00
14699,McDonald's,AU,Braddon,Cnr Cooyong & Mort Sts,0.0,6,00,00,00,00
14700,McDonald's,AU,Canberra,34 East Row,0.0,6,09,00,17,00
14701,McDonald's,AU,Canberra,Canberra Centre,0.0,6,09,00,17,00
14702,McDonald's,AU,Canberra,Canberra Centre,0.0,6,09,00,17,00
14703,McDonald's,AU,Canberra,34 East Row,0.0,6,09,00,17,00
14704,McDonald's,AU,Dickson,Cnr Badham St & Dickson Pl,0.0,6,00,00,00,00
14705,McDonald's,AU,Dickson,Cnr Badham St & Dickson Pl,0.0,6,00,00,00,00
14706,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14707,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14708,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14709,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14710,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14711,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14712,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14713,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14714,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14715,McDonald's,AU,Melbourne,9-11 Swanston St,3.5,6,00,00,00,00
14716,McGurkee's Italian Kitchen,US,Phoenix,2822 N 15th Ave,4.0,5,11,00,20,00
14717,McGurkee's Italian Kitchen,US,Phoenix,2822 N 15th Ave,4.0,5,11,00,20,00
14718,MCM Pub and Eatery,US,Chicago,3906 N Cicero Ave,4.0,5,11,00,03,00
14719,MCM Pub and Eatery,US,Chicago,3906 N Cicero Ave,4.0,5,11,00,03,00
14720,MCM Pub and Eatery,US,Chicago,3906 N Cicero Ave,4.0,5,11,00,03,00
14721,MCM Pub and Eatery,US,Chicago,3906 N Cicero Ave,4.0,5,11,00,03,00
14722,McNinch House Restaurant,US,Charlotte,511 N Church St,4.0,5,17,30,20,30
14723,McNinch House Restaurant,US,Charlotte,511 N Church St,4.0,5,17,30,20,30
14724,McShane's Irish Pub & Whiskey Bar,US,Detroit,1460 Michigan Ave,4.0,6,12,00,00,00
14725,McShane's Irish Pub & Whiskey Bar,US,Detroit,1460 Michigan Ave,4.0,6,12,00,00,00
14726,McShane's Irish Pub & Whiskey Bar,US,Detroit,1460 Michigan Ave,4.0,6,12,00,00,00
14727,McShane's Irish Pub & Whiskey Bar,US,Detroit,1460 Michigan Ave,4.0,6,12,00,00,00
14728,McShane's Irish Pub & Whiskey Bar,US,Detroit,1460 Michigan Ave,4.0,6,12,00,00,00
14729,McShane's Irish Pub & Whiskey Bar,US,Detroit,1460 Michigan Ave,4.0,6,12,00,00,00
14730,Meast,AU,Perth,Forrest Chase,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14731,Meast,AU,Perth,Forrest Chase,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14732,Meat & Bun,AU,Perth,"Shop 114, Trinity Arcade",5.0,4,10,30,18,00
14733,Meat & Bun,AU,Perth,"Shop 114, Trinity Arcade",5.0,4,10,30,18,00
14734,Meat Bar,GB,Glasgow,142 West Regent Street,4.0,6,12,00,00,00
14735,Meat Bar,GB,Glasgow,142 West Regent Street,4.0,6,12,00,00,00
14736,Meat Candy,AU,Perth,465 William St,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14737,Meat Candy,AU,Perth,465 William St,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14738,Meat District Co.,AU,Sydney,Shop R3,3.5,6,11,30,00,00
14739,Meat District Co.,AU,Sydney,Shop R3,3.5,6,11,30,00,00
14740,Meat Mission,GB,London,14-15 Hoxton Market,4.0,6,12,00,23,00
14741,Meat Mission,GB,London,14-15 Hoxton Market,4.0,6,12,00,23,00
14742,Meat People,GB,London,4-6 Essex Road,4.0,6,10,00,23,00
14743,Meat People,GB,London,4-6 Essex Road,4.0,6,10,00,23,00
14744,Meatmother,AU,Melbourne,167 Swan St,4.0,6,17,00,23,00
14745,Meatmother,AU,Melbourne,167 Swan St,4.0,6,17,00,23,00
14746,Meats & Foods,US,Washington,247 Florida Ave Nw,4.5,6,12,00,20,00
14747,Meats & Foods,US,Washington,247 Florida Ave Nw,4.5,6,12,00,20,00
14748,Mecca Bah,AU,Manuka,25-29 Flinders Way,3.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14749,Mecca Bah,AU,Manuka,25-29 Flinders Way,3.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
14750,Mecca Cafe,US,Seattle,526 Queen Anne Ave N,4.0,6,07,00,02,00
14751,Mecca Cafe,US,Seattle,526 Queen Anne Ave N,4.0,6,07,00,02,00
14752,Mecca Espresso CQ,AU,Sydney,"Ground Floor, Goldfields House",4.5,4,07,00,15,30
14753,Mecca Espresso CQ,AU,Sydney,"Ground Floor, Goldfields House",4.5,4,07,00,15,30
14754,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14755,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14756,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14757,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14758,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14759,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14760,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14761,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14762,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14763,Mecca,AU,Sydney,67 King St,4.0,4,06,00,16,30
14764,Mediterranean Kitchen Kabob House,US,Seattle,1009 Boren Ave,4.0,5,17,00,20,00
14765,Mediterranean Kitchen Kabob House,US,Seattle,1009 Boren Ave,4.0,5,17,00,20,00
14766,Medium Rare,US,Washington,515 8th St SE,4.0,6,10,00,22,00
14767,Medium Rare,US,Washington,515 8th St SE,4.0,6,10,00,22,00
14768,Medlar,GB,London,438 King's Road,4.5,6,18,00,22,00
